HOURBEGINNING_TIME,JCPL
01-SEP-2021 21:00:00,$28.82
01-SEP-2021 20:00:00,$36.59
01-SEP-2021 19:00:00,$43.25
01-SEP-2021 18:00:00,$41.71
01-SEP-2021 17:00:00,$84.94
01-SEP-2021 16:00:00,$92.56
01-SEP-2021 15:00:00,$49.49
01-SEP-2021 14:00:00,$44.71
01-SEP-2021 13:00:00,$46.23
01-SEP-2021 12:00:00,$44.26
01-SEP-2021 11:00:00,$67.71
01-SEP-2021 10:00:00,$38.10
01-SEP-2021 09:00:00,$43.56
01-SEP-2021 08:00:00,$39.55
01-SEP-2021 07:00:00,$37.47
01-SEP-2021 06:00:00,$38.42
01-SEP-2021 05:00:00,$30.48
01-SEP-2021 04:00:00,$28.85
01-SEP-2021 03:00:00,$28.71
01-SEP-2021 02:00:00,$30.05
01-SEP-2021 01:00:00,$30.86
01-SEP-2021 00:00:00,$30.84
31-AUG-2021 23:00:00,$31.12
31-AUG-2021 22:00:00,$32.76
31-AUG-2021 21:00:00,$34.59
31-AUG-2021 20:00:00,$42.04
31-AUG-2021 19:00:00,$42.52
31-AUG-2021 18:00:00,$36.69
31-AUG-2021 17:00:00,$39.67
31-AUG-2021 16:00:00,$42.41
31-AUG-2021 15:00:00,$43.53
31-AUG-2021 14:00:00,$43.53
31-AUG-2021 13:00:00,$43.45
31-AUG-2021 12:00:00,$46.03
31-AUG-2021 11:00:00,$39.54
31-AUG-2021 10:00:00,$38.25
31-AUG-2021 09:00:00,$37.69
31-AUG-2021 08:00:00,$34.79
31-AUG-2021 07:00:00,$35.03
31-AUG-2021 06:00:00,$37.15
31-AUG-2021 05:00:00,$30.99
31-AUG-2021 04:00:00,$28.03
31-AUG-2021 03:00:00,$28.04
31-AUG-2021 02:00:00,$29.99
31-AUG-2021 01:00:00,$31.48
31-AUG-2021 00:00:00,$32.46
30-AUG-2021 23:00:00,$32.87
30-AUG-2021 22:00:00,$40.56
30-AUG-2021 21:00:00,$46.83
30-AUG-2021 20:00:00,$44.43
30-AUG-2021 19:00:00,$44.21
30-AUG-2021 18:00:00,$52.61
30-AUG-2021 17:00:00,$67.70
30-AUG-2021 16:00:00,$60.45
30-AUG-2021 15:00:00,$88.29
30-AUG-2021 14:00:00,$64.51
30-AUG-2021 13:00:00,$51.35
30-AUG-2021 12:00:00,$50.29
30-AUG-2021 11:00:00,$41.41
30-AUG-2021 10:00:00,$38.77
30-AUG-2021 09:00:00,$39.66
30-AUG-2021 08:00:00,$39.59
30-AUG-2021 07:00:00,$34.97
30-AUG-2021 06:00:00,$36.75
30-AUG-2021 05:00:00,$30.60
30-AUG-2021 04:00:00,$27.91
30-AUG-2021 03:00:00,$27.63
30-AUG-2021 02:00:00,$28.66
30-AUG-2021 01:00:00,$29.70
30-AUG-2021 00:00:00,$33.19
29-AUG-2021 23:00:00,$34.11
29-AUG-2021 22:00:00,$41.80
29-AUG-2021 21:00:00,$40.83
29-AUG-2021 20:00:00,$48.47
29-AUG-2021 19:00:00,$48.58
29-AUG-2021 18:00:00,$129.68
29-AUG-2021 17:00:00,$64.31
29-AUG-2021 16:00:00,$41.12
29-AUG-2021 15:00:00,$44.38
29-AUG-2021 14:00:00,$38.98
29-AUG-2021 13:00:00,$36.25
29-AUG-2021 12:00:00,$29.98
29-AUG-2021 11:00:00,$30.81
29-AUG-2021 10:00:00,$27.99
29-AUG-2021 09:00:00,$28.17
29-AUG-2021 08:00:00,$27.81
29-AUG-2021 07:00:00,$26.79
29-AUG-2021 06:00:00,$27.58
29-AUG-2021 05:00:00,$27.61
29-AUG-2021 04:00:00,$28.13
29-AUG-2021 03:00:00,$29.45
29-AUG-2021 02:00:00,$29.51
29-AUG-2021 01:00:00,$30.91
29-AUG-2021 00:00:00,$33.68
28-AUG-2021 23:00:00,$33.21
28-AUG-2021 22:00:00,$41.52
28-AUG-2021 21:00:00,$34.58
28-AUG-2021 20:00:00,$38.92
28-AUG-2021 19:00:00,$40.08
28-AUG-2021 18:00:00,$32.59
28-AUG-2021 17:00:00,$43.35
28-AUG-2021 16:00:00,$35.99
28-AUG-2021 15:00:00,$34.89
28-AUG-2021 14:00:00,$41.05
28-AUG-2021 13:00:00,$55.55
28-AUG-2021 12:00:00,$45.58
28-AUG-2021 11:00:00,$36.54
28-AUG-2021 10:00:00,$41.28
28-AUG-2021 09:00:00,$42.43
28-AUG-2021 08:00:00,$38.18
28-AUG-2021 07:00:00,$30.53
28-AUG-2021 06:00:00,$33.34
28-AUG-2021 05:00:00,$31.53
28-AUG-2021 04:00:00,$30.74
28-AUG-2021 03:00:00,$30.35
28-AUG-2021 02:00:00,$36.97
28-AUG-2021 01:00:00,$36.03
28-AUG-2021 00:00:00,$36.98
27-AUG-2021 23:00:00,$37.80
27-AUG-2021 22:00:00,$43.31
27-AUG-2021 21:00:00,$44.01
27-AUG-2021 20:00:00,$47.86
27-AUG-2021 19:00:00,$42.92
27-AUG-2021 18:00:00,$39.77
27-AUG-2021 17:00:00,$56.04
27-AUG-2021 16:00:00,$63.65
27-AUG-2021 15:00:00,$64.24
27-AUG-2021 14:00:00,$114.01
27-AUG-2021 13:00:00,$55.55
27-AUG-2021 12:00:00,$62.12
27-AUG-2021 11:00:00,$62.19
27-AUG-2021 10:00:00,$47.22
27-AUG-2021 09:00:00,$43.72
27-AUG-2021 08:00:00,$45.90
27-AUG-2021 07:00:00,$40.09
27-AUG-2021 06:00:00,$37.58
27-AUG-2021 05:00:00,$32.03
27-AUG-2021 04:00:00,$27.95
27-AUG-2021 03:00:00,$28.09
27-AUG-2021 02:00:00,$30.03
27-AUG-2021 01:00:00,$33.42
27-AUG-2021 00:00:00,$34.74
26-AUG-2021 23:00:00,$42.63
26-AUG-2021 22:00:00,$40.81
26-AUG-2021 21:00:00,$46.26
26-AUG-2021 20:00:00,$51.80
26-AUG-2021 19:00:00,$46.24
26-AUG-2021 18:00:00,$55.37
26-AUG-2021 17:00:00,$56.47
26-AUG-2021 16:00:00,$107.14
26-AUG-2021 15:00:00,$99.78
26-AUG-2021 14:00:00,$76.22
26-AUG-2021 13:00:00,$51.75
26-AUG-2021 12:00:00,$62.68
26-AUG-2021 11:00:00,$64.72
26-AUG-2021 10:00:00,$38.99
26-AUG-2021 09:00:00,$40.54
26-AUG-2021 08:00:00,$35.89
26-AUG-2021 07:00:00,$32.06
26-AUG-2021 06:00:00,$34.39
26-AUG-2021 05:00:00,$28.63
26-AUG-2021 04:00:00,$26.72
26-AUG-2021 03:00:00,$27.11
26-AUG-2021 02:00:00,$27.92
26-AUG-2021 01:00:00,$31.87
26-AUG-2021 00:00:00,$34.19
25-AUG-2021 23:00:00,$30.77
25-AUG-2021 22:00:00,$32.35
25-AUG-2021 21:00:00,$35.49
25-AUG-2021 20:00:00,$39.68
25-AUG-2021 19:00:00,$41.57
25-AUG-2021 18:00:00,$47.82
25-AUG-2021 17:00:00,$52.84
25-AUG-2021 16:00:00,$72.82
25-AUG-2021 15:00:00,$58.00
25-AUG-2021 14:00:00,$57.84
25-AUG-2021 13:00:00,$49.63
25-AUG-2021 12:00:00,$53.13
25-AUG-2021 11:00:00,$41.62
25-AUG-2021 10:00:00,$37.61
25-AUG-2021 09:00:00,$32.51
25-AUG-2021 08:00:00,$33.91
25-AUG-2021 07:00:00,$29.78
25-AUG-2021 06:00:00,$30.63
25-AUG-2021 05:00:00,$28.08
25-AUG-2021 04:00:00,$26.91
25-AUG-2021 03:00:00,$27.18
25-AUG-2021 02:00:00,$29.02
25-AUG-2021 01:00:00,$28.82
25-AUG-2021 00:00:00,$35.70
24-AUG-2021 23:00:00,$35.67
24-AUG-2021 22:00:00,$36.99
24-AUG-2021 21:00:00,$39.08
24-AUG-2021 20:00:00,$44.07
24-AUG-2021 19:00:00,$37.51
24-AUG-2021 18:00:00,$72.86
24-AUG-2021 17:00:00,$213.52
24-AUG-2021 16:00:00,$170.07
24-AUG-2021 15:00:00,$117.46
24-AUG-2021 14:00:00,$42.66
24-AUG-2021 13:00:00,$80.98
24-AUG-2021 12:00:00,$44.03
24-AUG-2021 11:00:00,$54.07
24-AUG-2021 10:00:00,$151.34
24-AUG-2021 09:00:00,$51.02
24-AUG-2021 08:00:00,$35.34
24-AUG-2021 07:00:00,$30.97
24-AUG-2021 06:00:00,$30.86
24-AUG-2021 05:00:00,$27.34
24-AUG-2021 04:00:00,$25.34
24-AUG-2021 03:00:00,$25.17
24-AUG-2021 02:00:00,$26.37
24-AUG-2021 01:00:00,$30.41
24-AUG-2021 00:00:00,$31.24
23-AUG-2021 23:00:00,$32.61
23-AUG-2021 22:00:00,$30.66
23-AUG-2021 21:00:00,$36.84
23-AUG-2021 20:00:00,$43.52
23-AUG-2021 19:00:00,$47.37
23-AUG-2021 18:00:00,$107.40
23-AUG-2021 17:00:00,$211.71
23-AUG-2021 16:00:00,$182.63
23-AUG-2021 15:00:00,$56.85
23-AUG-2021 14:00:00,$53.44
23-AUG-2021 13:00:00,$108.83
23-AUG-2021 12:00:00,$49.56
23-AUG-2021 11:00:00,$49.48
23-AUG-2021 10:00:00,$47.49
23-AUG-2021 09:00:00,$37.75
23-AUG-2021 08:00:00,$33.13
23-AUG-2021 07:00:00,$29.52
23-AUG-2021 06:00:00,$28.49
23-AUG-2021 05:00:00,$27.07
23-AUG-2021 04:00:00,$25.32
23-AUG-2021 03:00:00,$25.00
23-AUG-2021 02:00:00,$25.34
23-AUG-2021 01:00:00,$26.63
23-AUG-2021 00:00:00,$29.77
22-AUG-2021 23:00:00,$31.98
22-AUG-2021 22:00:00,$31.78
22-AUG-2021 21:00:00,$28.62
22-AUG-2021 20:00:00,$35.92
22-AUG-2021 19:00:00,$34.60
22-AUG-2021 18:00:00,$41.37
22-AUG-2021 17:00:00,$40.31
22-AUG-2021 16:00:00,$34.22
22-AUG-2021 15:00:00,$36.99
22-AUG-2021 14:00:00,$34.18
22-AUG-2021 13:00:00,$35.71
22-AUG-2021 12:00:00,$34.49
22-AUG-2021 11:00:00,$38.54
22-AUG-2021 10:00:00,$32.28
22-AUG-2021 09:00:00,$26.50
22-AUG-2021 08:00:00,$23.84
22-AUG-2021 07:00:00,$23.38
22-AUG-2021 06:00:00,$25.22
22-AUG-2021 05:00:00,$26.09
22-AUG-2021 04:00:00,$26.35
22-AUG-2021 03:00:00,$26.63
22-AUG-2021 02:00:00,$29.34
22-AUG-2021 01:00:00,$30.06
22-AUG-2021 00:00:00,$33.75
21-AUG-2021 23:00:00,$38.73
21-AUG-2021 22:00:00,$43.51
21-AUG-2021 21:00:00,$35.36
21-AUG-2021 20:00:00,$41.24
21-AUG-2021 19:00:00,$38.34
21-AUG-2021 18:00:00,$118.37
21-AUG-2021 17:00:00,$47.98
21-AUG-2021 16:00:00,$51.82
21-AUG-2021 15:00:00,$38.38
21-AUG-2021 14:00:00,$42.00
21-AUG-2021 13:00:00,$40.42
21-AUG-2021 12:00:00,$40.49
21-AUG-2021 11:00:00,$104.92
21-AUG-2021 10:00:00,$39.48
21-AUG-2021 09:00:00,$43.03
21-AUG-2021 08:00:00,$29.89
21-AUG-2021 07:00:00,$26.13
21-AUG-2021 06:00:00,$26.14
21-AUG-2021 05:00:00,$26.14
21-AUG-2021 04:00:00,$25.91
21-AUG-2021 03:00:00,$25.92
21-AUG-2021 02:00:00,$26.58
21-AUG-2021 01:00:00,$32.19
21-AUG-2021 00:00:00,$41.57
20-AUG-2021 23:00:00,$35.78
20-AUG-2021 22:00:00,$36.64
20-AUG-2021 21:00:00,$38.19
20-AUG-2021 20:00:00,$42.97
20-AUG-2021 19:00:00,$42.47
20-AUG-2021 18:00:00,$95.52
20-AUG-2021 17:00:00,$58.34
20-AUG-2021 16:00:00,$348.38
20-AUG-2021 15:00:00,$49.74
20-AUG-2021 14:00:00,$49.58
20-AUG-2021 13:00:00,$42.41
20-AUG-2021 12:00:00,$39.82
20-AUG-2021 11:00:00,$38.45
20-AUG-2021 10:00:00,$39.60
20-AUG-2021 09:00:00,$36.58
20-AUG-2021 08:00:00,$38.96
20-AUG-2021 07:00:00,$36.24
20-AUG-2021 06:00:00,$39.08
20-AUG-2021 05:00:00,$33.38
20-AUG-2021 04:00:00,$30.09
20-AUG-2021 03:00:00,$30.17
20-AUG-2021 02:00:00,$32.09
20-AUG-2021 01:00:00,$40.69
20-AUG-2021 00:00:00,$38.74
19-AUG-2021 23:00:00,$35.76
19-AUG-2021 22:00:00,$34.87
19-AUG-2021 21:00:00,$38.41
19-AUG-2021 20:00:00,$39.27
19-AUG-2021 19:00:00,$52.92
19-AUG-2021 18:00:00,$139.44
19-AUG-2021 17:00:00,$155.91
19-AUG-2021 16:00:00,$121.31
19-AUG-2021 15:00:00,$66.86
19-AUG-2021 14:00:00,$46.14
19-AUG-2021 13:00:00,$39.46
19-AUG-2021 12:00:00,$32.89
19-AUG-2021 11:00:00,$33.28
19-AUG-2021 10:00:00,$85.34
19-AUG-2021 09:00:00,$42.40
19-AUG-2021 08:00:00,$38.29
19-AUG-2021 07:00:00,$37.02
19-AUG-2021 06:00:00,$36.11
19-AUG-2021 05:00:00,$37.83
19-AUG-2021 04:00:00,$30.03
19-AUG-2021 03:00:00,$29.49
19-AUG-2021 02:00:00,$32.59
19-AUG-2021 01:00:00,$41.23
19-AUG-2021 00:00:00,$48.67
18-AUG-2021 23:00:00,$40.89
18-AUG-2021 22:00:00,$39.07
18-AUG-2021 21:00:00,$44.44
18-AUG-2021 20:00:00,$48.77
18-AUG-2021 19:00:00,$41.82
18-AUG-2021 18:00:00,$47.52
18-AUG-2021 17:00:00,$78.79
18-AUG-2021 16:00:00,$58.66
18-AUG-2021 15:00:00,$58.19
18-AUG-2021 14:00:00,$49.36
18-AUG-2021 13:00:00,$56.38
18-AUG-2021 12:00:00,$64.74
18-AUG-2021 11:00:00,$51.62
18-AUG-2021 10:00:00,$53.98
18-AUG-2021 09:00:00,$46.80
18-AUG-2021 08:00:00,$42.23
18-AUG-2021 07:00:00,$37.68
18-AUG-2021 06:00:00,$34.71
18-AUG-2021 05:00:00,$44.88
18-AUG-2021 04:00:00,$32.29
18-AUG-2021 03:00:00,$30.55
18-AUG-2021 02:00:00,$33.04
18-AUG-2021 01:00:00,$33.45
18-AUG-2021 00:00:00,$53.55
17-AUG-2021 23:00:00,$43.86
17-AUG-2021 22:00:00,$44.03
17-AUG-2021 21:00:00,$43.00
17-AUG-2021 20:00:00,$45.42
17-AUG-2021 19:00:00,$42.02
17-AUG-2021 18:00:00,$41.93
17-AUG-2021 17:00:00,$49.70
17-AUG-2021 16:00:00,$41.61
17-AUG-2021 15:00:00,$52.15
17-AUG-2021 14:00:00,$39.86
17-AUG-2021 13:00:00,$43.82
17-AUG-2021 12:00:00,$39.28
17-AUG-2021 11:00:00,$65.06
17-AUG-2021 10:00:00,$64.36
17-AUG-2021 09:00:00,$41.60
17-AUG-2021 08:00:00,$36.79
17-AUG-2021 07:00:00,$33.89
17-AUG-2021 06:00:00,$35.94
17-AUG-2021 05:00:00,$33.62
17-AUG-2021 04:00:00,$26.65
17-AUG-2021 03:00:00,$26.46
17-AUG-2021 02:00:00,$27.89
17-AUG-2021 01:00:00,$30.41
17-AUG-2021 00:00:00,$27.85
16-AUG-2021 23:00:00,$32.95
16-AUG-2021 22:00:00,$34.72
16-AUG-2021 21:00:00,$35.63
16-AUG-2021 20:00:00,$40.22
16-AUG-2021 19:00:00,$39.33
16-AUG-2021 18:00:00,$44.65
16-AUG-2021 17:00:00,$51.46
16-AUG-2021 16:00:00,$40.26
16-AUG-2021 15:00:00,$38.59
16-AUG-2021 14:00:00,$37.21
16-AUG-2021 13:00:00,$39.06
16-AUG-2021 12:00:00,$39.14
16-AUG-2021 11:00:00,$37.03
16-AUG-2021 10:00:00,$34.45
16-AUG-2021 09:00:00,$35.32
16-AUG-2021 08:00:00,$35.79
16-AUG-2021 07:00:00,$36.11
16-AUG-2021 06:00:00,$31.15
16-AUG-2021 05:00:00,$29.57
16-AUG-2021 04:00:00,$27.19
16-AUG-2021 03:00:00,$26.52
16-AUG-2021 02:00:00,$26.55
16-AUG-2021 01:00:00,$28.69
16-AUG-2021 00:00:00,$25.65
15-AUG-2021 23:00:00,$24.54
15-AUG-2021 22:00:00,$30.26
15-AUG-2021 21:00:00,$35.39
15-AUG-2021 20:00:00,$37.41
15-AUG-2021 19:00:00,$38.43
15-AUG-2021 18:00:00,$39.54
15-AUG-2021 17:00:00,$43.01
15-AUG-2021 16:00:00,$40.80
15-AUG-2021 15:00:00,$36.73
15-AUG-2021 14:00:00,$34.05
15-AUG-2021 13:00:00,$33.45
15-AUG-2021 12:00:00,$30.33
15-AUG-2021 11:00:00,$26.38
15-AUG-2021 10:00:00,$25.54
15-AUG-2021 09:00:00,$24.95
15-AUG-2021 08:00:00,$25.03
15-AUG-2021 07:00:00,$23.92
15-AUG-2021 06:00:00,$23.91
15-AUG-2021 05:00:00,$24.70
15-AUG-2021 04:00:00,$25.00
15-AUG-2021 03:00:00,$26.05
15-AUG-2021 02:00:00,$23.04
15-AUG-2021 01:00:00,$28.40
15-AUG-2021 00:00:00,$29.41
14-AUG-2021 23:00:00,$31.33
14-AUG-2021 22:00:00,$32.30
14-AUG-2021 21:00:00,$38.86
14-AUG-2021 20:00:00,$38.72
14-AUG-2021 19:00:00,$38.32
14-AUG-2021 18:00:00,$40.03
14-AUG-2021 17:00:00,$62.31
14-AUG-2021 16:00:00,$173.57
14-AUG-2021 15:00:00,$54.56
14-AUG-2021 14:00:00,$42.66
14-AUG-2021 13:00:00,$39.64
14-AUG-2021 12:00:00,$38.47
14-AUG-2021 11:00:00,$35.07
14-AUG-2021 10:00:00,$38.91
14-AUG-2021 09:00:00,$34.38
14-AUG-2021 08:00:00,$29.93
14-AUG-2021 07:00:00,$26.91
14-AUG-2021 06:00:00,$26.98
14-AUG-2021 05:00:00,$27.33
14-AUG-2021 04:00:00,$27.51
14-AUG-2021 03:00:00,$29.30
14-AUG-2021 02:00:00,$30.93
14-AUG-2021 01:00:00,$32.66
14-AUG-2021 00:00:00,$34.39
13-AUG-2021 23:00:00,$33.64
13-AUG-2021 22:00:00,$35.34
13-AUG-2021 21:00:00,$43.83
13-AUG-2021 20:00:00,$50.12
13-AUG-2021 19:00:00,$44.25
13-AUG-2021 18:00:00,$42.13
13-AUG-2021 17:00:00,$53.69
13-AUG-2021 16:00:00,$49.25
13-AUG-2021 15:00:00,$74.83
13-AUG-2021 14:00:00,$81.43
13-AUG-2021 13:00:00,$57.78
13-AUG-2021 12:00:00,$48.09
13-AUG-2021 11:00:00,$66.53
13-AUG-2021 10:00:00,$40.19
13-AUG-2021 09:00:00,$37.93
13-AUG-2021 08:00:00,$35.56
13-AUG-2021 07:00:00,$35.49
13-AUG-2021 06:00:00,$31.32
13-AUG-2021 05:00:00,$29.28
13-AUG-2021 04:00:00,$27.60
13-AUG-2021 03:00:00,$28.44
13-AUG-2021 02:00:00,$30.58
13-AUG-2021 01:00:00,$33.91
13-AUG-2021 00:00:00,$35.58
12-AUG-2021 23:00:00,$33.49
12-AUG-2021 22:00:00,$36.41
12-AUG-2021 21:00:00,$40.39
12-AUG-2021 20:00:00,$47.18
12-AUG-2021 19:00:00,$43.19
12-AUG-2021 18:00:00,$68.12
12-AUG-2021 17:00:00,$84.69
12-AUG-2021 16:00:00,$76.80
12-AUG-2021 15:00:00,$89.01
12-AUG-2021 14:00:00,$53.89
12-AUG-2021 13:00:00,$36.36
12-AUG-2021 12:00:00,$42.95
12-AUG-2021 11:00:00,$28.42
12-AUG-2021 10:00:00,$34.92
12-AUG-2021 09:00:00,$33.82
12-AUG-2021 08:00:00,$28.55
12-AUG-2021 07:00:00,$27.86
12-AUG-2021 06:00:00,$26.78
12-AUG-2021 05:00:00,$26.07
12-AUG-2021 04:00:00,$23.26
12-AUG-2021 03:00:00,$23.68
12-AUG-2021 02:00:00,$25.17
12-AUG-2021 01:00:00,$26.59
12-AUG-2021 00:00:00,$27.58
11-AUG-2021 23:00:00,$30.23
11-AUG-2021 22:00:00,$31.13
11-AUG-2021 21:00:00,$37.39
11-AUG-2021 20:00:00,$38.35
11-AUG-2021 19:00:00,$41.19
11-AUG-2021 18:00:00,$42.91
11-AUG-2021 17:00:00,$42.73
11-AUG-2021 16:00:00,$45.88
11-AUG-2021 15:00:00,$56.98
11-AUG-2021 14:00:00,$47.70
11-AUG-2021 13:00:00,$43.21
11-AUG-2021 12:00:00,$41.61
11-AUG-2021 11:00:00,$38.11
11-AUG-2021 10:00:00,$38.37
11-AUG-2021 09:00:00,$34.78
11-AUG-2021 08:00:00,$33.30
11-AUG-2021 07:00:00,$30.49
11-AUG-2021 06:00:00,$27.55
11-AUG-2021 05:00:00,$25.89
11-AUG-2021 04:00:00,$24.23
11-AUG-2021 03:00:00,$23.90
11-AUG-2021 02:00:00,$25.80
11-AUG-2021 01:00:00,$26.56
11-AUG-2021 00:00:00,$30.01
10-AUG-2021 23:00:00,$30.20
10-AUG-2021 22:00:00,$32.32
10-AUG-2021 21:00:00,$37.06
10-AUG-2021 20:00:00,$42.62
10-AUG-2021 19:00:00,$40.09
10-AUG-2021 18:00:00,$40.26
10-AUG-2021 17:00:00,$50.97
10-AUG-2021 16:00:00,$84.35
10-AUG-2021 15:00:00,$78.26
10-AUG-2021 14:00:00,$44.99
10-AUG-2021 13:00:00,$45.94
10-AUG-2021 12:00:00,$42.37
10-AUG-2021 11:00:00,$41.11
10-AUG-2021 10:00:00,$37.79
10-AUG-2021 09:00:00,$33.00
10-AUG-2021 08:00:00,$31.03
10-AUG-2021 07:00:00,$29.48
10-AUG-2021 06:00:00,$30.21
10-AUG-2021 05:00:00,$28.87
10-AUG-2021 04:00:00,$26.08
10-AUG-2021 03:00:00,$26.08
10-AUG-2021 02:00:00,$26.90
10-AUG-2021 01:00:00,$28.48
10-AUG-2021 00:00:00,$28.29
09-AUG-2021 23:00:00,$29.72
09-AUG-2021 22:00:00,$32.07
09-AUG-2021 21:00:00,$36.40
09-AUG-2021 20:00:00,$46.73
09-AUG-2021 19:00:00,$34.86
09-AUG-2021 18:00:00,$40.01
09-AUG-2021 17:00:00,$51.40
09-AUG-2021 16:00:00,$55.28
09-AUG-2021 15:00:00,$45.98
09-AUG-2021 14:00:00,$53.05
09-AUG-2021 13:00:00,$46.10
09-AUG-2021 12:00:00,$42.86
09-AUG-2021 11:00:00,$35.65
09-AUG-2021 10:00:00,$33.06
09-AUG-2021 09:00:00,$30.96
09-AUG-2021 08:00:00,$28.30
09-AUG-2021 07:00:00,$26.83
09-AUG-2021 06:00:00,$26.01
09-AUG-2021 05:00:00,$24.74
09-AUG-2021 04:00:00,$22.41
09-AUG-2021 03:00:00,$21.40
09-AUG-2021 02:00:00,$23.57
09-AUG-2021 01:00:00,$25.32
09-AUG-2021 00:00:00,$26.02
08-AUG-2021 23:00:00,$27.76
08-AUG-2021 22:00:00,$28.03
08-AUG-2021 21:00:00,$28.48
08-AUG-2021 20:00:00,$26.89
08-AUG-2021 19:00:00,$27.76
08-AUG-2021 18:00:00,$45.81
08-AUG-2021 17:00:00,$29.53
08-AUG-2021 16:00:00,$26.39
08-AUG-2021 15:00:00,$26.70
08-AUG-2021 14:00:00,$26.32
08-AUG-2021 13:00:00,$28.79
08-AUG-2021 12:00:00,$31.62
08-AUG-2021 11:00:00,$33.29
08-AUG-2021 10:00:00,$26.55
08-AUG-2021 09:00:00,$24.11
08-AUG-2021 08:00:00,$21.99
08-AUG-2021 07:00:00,$20.29
08-AUG-2021 06:00:00,$13.96
08-AUG-2021 05:00:00,$22.99
08-AUG-2021 04:00:00,$22.93
08-AUG-2021 03:00:00,$23.55
08-AUG-2021 02:00:00,$25.84
08-AUG-2021 01:00:00,$26.63
08-AUG-2021 00:00:00,$26.15
07-AUG-2021 23:00:00,$26.70
07-AUG-2021 22:00:00,$28.08
07-AUG-2021 21:00:00,$29.49
07-AUG-2021 20:00:00,$32.99
07-AUG-2021 19:00:00,$34.90
07-AUG-2021 18:00:00,$35.38
07-AUG-2021 17:00:00,$34.96
07-AUG-2021 16:00:00,$37.23
07-AUG-2021 15:00:00,$42.92
07-AUG-2021 14:00:00,$42.13
07-AUG-2021 13:00:00,$38.28
07-AUG-2021 12:00:00,$38.18
07-AUG-2021 11:00:00,$36.46
07-AUG-2021 10:00:00,$36.96
07-AUG-2021 09:00:00,$29.58
07-AUG-2021 08:00:00,$26.34
07-AUG-2021 07:00:00,$25.31
07-AUG-2021 06:00:00,$25.19
07-AUG-2021 05:00:00,$25.50
07-AUG-2021 04:00:00,$25.55
07-AUG-2021 03:00:00,$26.97
07-AUG-2021 02:00:00,$27.23
07-AUG-2021 01:00:00,$27.72
07-AUG-2021 00:00:00,$33.76
06-AUG-2021 23:00:00,$32.26
06-AUG-2021 22:00:00,$37.15
06-AUG-2021 21:00:00,$41.15
06-AUG-2021 20:00:00,$58.09
06-AUG-2021 19:00:00,$44.18
06-AUG-2021 18:00:00,$68.56
06-AUG-2021 17:00:00,$78.37
06-AUG-2021 16:00:00,$76.84
06-AUG-2021 15:00:00,$69.04
06-AUG-2021 14:00:00,$52.75
06-AUG-2021 13:00:00,$65.45
06-AUG-2021 12:00:00,$43.58
06-AUG-2021 11:00:00,$40.33
06-AUG-2021 10:00:00,$34.33
06-AUG-2021 09:00:00,$48.55
06-AUG-2021 08:00:00,$27.09
06-AUG-2021 07:00:00,$26.26
06-AUG-2021 06:00:00,$26.94
06-AUG-2021 05:00:00,$26.42
06-AUG-2021 04:00:00,$25.89
06-AUG-2021 03:00:00,$25.78
06-AUG-2021 02:00:00,$26.39
06-AUG-2021 01:00:00,$27.56
06-AUG-2021 00:00:00,$30.05
05-AUG-2021 23:00:00,$35.71
05-AUG-2021 22:00:00,$39.72
05-AUG-2021 21:00:00,$43.74
05-AUG-2021 20:00:00,$34.54
05-AUG-2021 19:00:00,$42.73
05-AUG-2021 18:00:00,$69.39
05-AUG-2021 17:00:00,$95.73
05-AUG-2021 16:00:00,$60.56
05-AUG-2021 15:00:00,$59.31
05-AUG-2021 14:00:00,$43.56
05-AUG-2021 13:00:00,$44.78
05-AUG-2021 12:00:00,$35.44
05-AUG-2021 11:00:00,$36.49
05-AUG-2021 10:00:00,$34.22
05-AUG-2021 09:00:00,$59.33
05-AUG-2021 08:00:00,$28.23
05-AUG-2021 07:00:00,$27.05
05-AUG-2021 06:00:00,$28.02
05-AUG-2021 05:00:00,$27.38
05-AUG-2021 04:00:00,$24.74
05-AUG-2021 03:00:00,$24.70
05-AUG-2021 02:00:00,$25.31
05-AUG-2021 01:00:00,$29.30
05-AUG-2021 00:00:00,$28.82
04-AUG-2021 23:00:00,$32.30
04-AUG-2021 22:00:00,$33.26
04-AUG-2021 21:00:00,$38.96
04-AUG-2021 20:00:00,$38.21
04-AUG-2021 19:00:00,$29.36
04-AUG-2021 18:00:00,$29.77
04-AUG-2021 17:00:00,$32.82
04-AUG-2021 16:00:00,$36.64
04-AUG-2021 15:00:00,$35.01
04-AUG-2021 14:00:00,$29.22
04-AUG-2021 13:00:00,$26.63
04-AUG-2021 12:00:00,$28.16
04-AUG-2021 11:00:00,$29.35
04-AUG-2021 10:00:00,$29.44
04-AUG-2021 09:00:00,$29.01
04-AUG-2021 08:00:00,$31.51
04-AUG-2021 07:00:00,$26.39
04-AUG-2021 06:00:00,$25.04
04-AUG-2021 05:00:00,$24.72
04-AUG-2021 04:00:00,$23.02
04-AUG-2021 03:00:00,$23.05
04-AUG-2021 02:00:00,$23.35
04-AUG-2021 01:00:00,$23.88
04-AUG-2021 00:00:00,$26.58
03-AUG-2021 23:00:00,$25.76
03-AUG-2021 22:00:00,$29.13
03-AUG-2021 21:00:00,$31.08
03-AUG-2021 20:00:00,$29.36
03-AUG-2021 19:00:00,$31.06
