日期,时间,气温℃,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
2021/7/6,7:00:00,23.13375244,3.287902545,301.6148376,228.6990104,228.6180068,148.5171402
2021/7/6,8:00:00,24.4508606,3.398860207,298.9175415,404.4104514,395.3202084,196.6106215
2021/7/6,9:00:00,26.41756592,3.594818238,296.0991821,567.0585069,499.0487464,226.6921895
2021/7/6,10:00:00,29.60631714,3.912630069,293.8405457,736.5977778,646.2606007,213.6375419
2021/7/6,11:00:00,30.95986328,4.28112229,292.1552124,829.5545139,672.1493551,225.6146627
2021/7/6,12:00:00,32.71505127,4.723021704,294.1857605,912.71375,762.8623021,192.6661916
2021/7/6,13:00:00,33.12667236,5.088882488,288.3077393,893.0886806,722.6058309,212.2594366
2021/7/6,14:00:00,33.26461182,4.17427716,271.9584961,766.9641667,547.3162733,277.9012037
2021/7/6,15:00:00,33.06734619,1.658888658,265.6594849,579.2679861,324.6883455,319.0862462
2021/7/6,16:00:00,32.18691406,1.664291429,294.8102417,508.3931597,375.6606378,256.0400075
2021/7/6,17:00:00,29.66851196,3.511566809,241.8770447,252.9082118,63.15083335,220.468417
2021/7/6,18:00:00,25.68505249,1.813287216,261.922821,231.1858507,270.4848731,139.7923845
2021/7/6,19:00:00,24.03994141,0.949711783,342.2944946,62.75513889,30.34885991,58.01043385
2021/7/6,20:00:00,23.83269653,0.79442481,5.645870209,6.232083333,1.731479117,6.119537191
2021/7/6,21:00:00,23.35958252,1.368871035,303.6011047,0,0,0
2021/7/6,22:00:00,22.58919678,1.819722442,300.6860657,0,0,0
2021/7/6,23:00:00,22.54561768,1.811420587,289.8253479,0,0,0
2021/7/7,0:00:00,22.17327271,2.137466383,279.0968018,0,0,0
2021/7/7,1:00:00,22.17470703,2.15717537,274.0101929,0,0,0
2021/7/7,2:00:00,22.00032959,2.014291879,269.7578125,0,0,0
2021/7/7,3:00:00,21.65657959,1.827941323,261.2576294,0,0,0
2021/7/7,4:00:00,21.23424683,1.791114824,244.4238281,0,0,0
2021/7/7,5:00:00,21.63942871,1.080814056,242.2090607,4.194652778,0.784377697,4.143668228
2021/7/7,6:00:00,22.4241272,1.157354303,234.1976013,92.29756944,114.0698273,73.13355656
2021/7/7,7:00:00,24.36367188,0.805558748,241.0627441,258.9455382,350.7255089,136.3004349
2021/7/7,8:00:00,25.62432251,0.882204009,266.854126,427.5709722,470.1939328,180.8374662
2021/7/7,9:00:00,27.33016357,1.08853125,309.3629761,601.245,592.5143475,197.5954797
2021/7/7,10:00:00,30.23021851,1.880805012,308.6252441,753.3764583,689.4060956,195.9744709
2021/7/7,11:00:00,31.49941406,2.462893093,296.3953857,850.6327083,721.4402421,202.848753
2021/7/7,12:00:00,32.51921997,2.850633795,288.8618164,887.635625,708.2704435,219.5281488
2021/7/7,13:00:00,33.14312134,2.941647974,294.1408997,837.6591667,605.9693586,267.0765795
2021/7/7,14:00:00,33.51259766,3.272939201,300.5292664,794.4991667,606.2411063,253.1590358
2021/7/7,15:00:00,33.64336548,3.238824697,308.4029541,738.290625,669.8565505,201.9787067
2021/7/7,16:00:00,33.99852905,2.755742614,316.927063,528.8571181,425.6431612,243.2638462
2021/7/7,17:00:00,30.38100586,3.23639594,322.5908508,401.0397222,415.6992133,187.8785712
2021/7/7,18:00:00,29.31044922,1.797844065,346.0207214,183.0071528,108.2084122,146.5578806
2021/7/7,19:00:00,27.65532837,0.978976695,239.9830017,76.01329861,61.17405062,66.52177784
2021/7/7,20:00:00,26.40612183,0.854592952,189.77742,5.243333333,1.225598267,5.163669446
2021/7/7,21:00:00,25.55571899,0.928159603,88.78777313,0,0,0
2021/7/7,22:00:00,24.90465698,1.707846426,38.78868484,0,0,0
2021/7/7,23:00:00,23.88057861,1.155749062,16.52899933,0,0,0
2021/7/8,0:00:00,22.89577637,1.578483356,219.2267609,0,0,0
2021/7/8,1:00:00,22.61708984,0.915384819,139.5895233,0,0,0
2021/7/8,2:00:00,22.59493408,1.135384226,81.65288544,0,0,0
2021/7/8,3:00:00,21.26925049,1.014771643,69.82940674,0,0,0
2021/7/8,4:00:00,20.88619385,0.856001708,73.3795166,0,0,0
2021/7/8,5:00:00,21.35216675,2.166138374,111.9660873,3.775208333,0.635320866,3.733912477
2021/7/8,6:00:00,22.14971313,2.391330828,102.6763458,87.26395833,89.64754375,72.31488474
2021/7/8,7:00:00,23.16234741,2.774281598,78.03096771,236.0546528,261.0145601,145.0681559
2021/7/8,8:00:00,24.29720459,2.810163924,64.99141693,352.7561806,256.1169136,218.6052509
2021/7/8,9:00:00,25.50209961,2.503381067,47.26816559,475.4500694,290.3343743,277.902388
2021/7/8,10:00:00,26.2625061,1.734808835,38.15101242,608.7504861,370.623803,309.3629763
2021/7/8,11:00:00,26.33825073,1.562064404,13.56279373,520.0483333,144.703101,390.2142507
2021/7/8,12:00:00,26.22890625,1.396116564,324.4518127,495.0301389,91.29417845,408.9696934
2021/7/8,13:00:00,25.75008545,1.549490367,315.1118774,351.9921528,26.35384311,327.1937361
2021/7/8,14:00:00,25.35701904,1.028368235,335.8877869,375.0777778,33.27946271,345.3831093
2021/7/8,15:00:00,24.29863892,1.46867408,24.72053719,319.798125,30.10365625,295.7182333
2021/7/8,16:00:00,23.63546143,2.231030229,355.1867981,391.9013889,150.2455951,291.2178591
2021/7/8,17:00:00,22.87365112,1.865866621,77.20934296,202.9467882,29.61349047,187.7903911
2021/7/8,18:00:00,21.50866089,2.260904055,36.52488708,23.04069444,0.887046321,22.74288552
2021/7/8,19:00:00,21.85527954,1.540331634,32.36457825,10.26194444,0.837407717,10.1330699
2021/7/8,20:00:00,21.98748169,1.791426475,357.5704651,1.9775,0.174318812,1.966169277
2021/7/8,21:00:00,22.03536377,2.052737854,331.6051636,0,0,0
2021/7/8,22:00:00,21.10418091,0.855804634,6.297186852,0,0,0
2021/7/8,23:00:00,20.76326904,1.660659625,37.6272583,0,0,0
2021/7/9,0:00:00,20.70824585,1.900574286,44.2995224,0,0,0
2021/7/9,1:00:00,20.95339355,2.122139658,52.6627121,0,0,0
2021/7/9,2:00:00,20.41167603,1.848015337,103.289093,0,0,0
2021/7/9,3:00:00,20.41668091,2.684469309,136.3257446,0,0,0
2021/7/9,4:00:00,20.61965332,3.413841557,148.4979706,0,0,0
2021/7/9,5:00:00,20.88192139,4.079006885,175.8334045,1.782743056,0.141664972,1.773534832
2021/7/9,6:00:00,20.85762939,4.736240592,184.7596283,23.31034722,3.739220419,22.6917683
2021/7/9,7:00:00,21.1592041,4.856662643,190.5866852,97.09145833,14.70847154,91.98146139
2021/7/9,8:00:00,21.7116333,4.650976575,194.1097107,215.2011979,31.91416386,198.5175021
2021/7/9,9:00:00,22.75499878,3.662149659,203.9716034,406.8822917,165.4298704,294.4681353
2021/7/9,10:00:00,24.21431885,3.664220733,207.6689453,379.2874306,45.61657957,342.4741613
2021/7/9,11:00:00,26.17815552,3.326663903,214.3785706,731.1597222,471.3262885,308.5957411
2021/7/9,12:00:00,27.38805542,2.848144705,225.9401245,846.378125,622.9846202,259.5215374
2021/7/9,13:00:00,28.20488892,2.408882964,252.0820923,770.26,477.5434245,321.2191989
2021/7/9,14:00:00,28.84450684,2.677592515,275.9137573,717.676875,453.3609909,313.4712891
2021/7/9,15:00:00,29.36834106,2.802629055,290.2662048,549.7854861,275.5048591,329.6256665
2021/7/9,16:00:00,29.437677,2.97006246,298.1505432,483.2401736,323.4117136,266.8031048
2021/7/9,17:00:00,28.56151733,1.074791297,303.1230774,418.1329861,476.630227,174.6812836
2021/7/9,18:00:00,26.50618896,1.655532678,266.4503784,204.6995486,180.1942284,144.4154193
2021/7/9,19:00:00,24.35653076,2.051505376,254.0171204,64.04350694,33.18703301,58.98042259
2021/7/9,20:00:00,23.38460693,2.102495616,263.4534302,3.700277778,0.610314417,3.660607341
2021/7/9,21:00:00,22.91436157,1.800231586,264.4362488,0,0,0
2021/7/9,22:00:00,21.4536377,1.437925765,267.8672791,0,0,0
2021/7/9,23:00:00,21.3807312,1.467544901,255.5650024,0,0,0
2021/7/10,0:00:00,20.66466675,1.662805458,232.6660156,0,0,0
2021/7/10,1:00:00,20.22228394,2.638874164,224.1822357,0,0,0
2021/7/10,2:00:00,19.91713867,3.097550946,209.3347473,0,0,0
2021/7/10,3:00:00,19.58983765,3.023217247,199.9632874,0,0,0
2021/7/10,4:00:00,19.20391235,2.856245512,193.5614777,0,0,0
2021/7/10,5:00:00,19.65487061,2.965616519,177.5049438,3.565451389,0.56660885,3.528621814
2021/7/10,6:00:00,20.36379395,2.833290871,177.5475006,86.87447917,95.3306797,71.23729865
2021/7/10,7:00:00,21.19564209,3.074918528,168.1067963,246.6012326,309.3469123,139.5108304
2021/7/10,8:00:00,21.79165039,3.223855882,152.693634,319.0190972,179.7558449,225.2426285
2021/7/10,9:00:00,22.13256226,3.030154325,144.9371948,443.1511806,229.7112537,287.2719131
2021/7/10,10:00:00,23.73406372,2.663934808,145.023056,605.7992361,367.1977138,309.768366
2021/7/10,11:00:00,24.47658691,2.295735773,155.4860229,732.418125,474.8359213,307.0617558
2021/7/10,12:00:00,24.81890259,1.969729623,160.2098083,809.1055556,549.3626805,291.9888518
2021/7/10,13:00:00,25.37059937,1.423743606,173.6288452,795.5477778,525.9590977,301.3527462
2021/7/10,14:00:00,25.63289795,1.263689827,203.8692932,600.3461806,256.6270321,371.7363256
2021/7/10,15:00:00,25.78939209,1.648114939,215.1908417,556.6317708,288.1976791,326.5689705
2021/7/10,16:00:00,26.38326416,1.627650607,198.9884796,430.4772917,218.6106493,284.3837595
2021/7/10,17:00:00,25.03115234,1.435392194,190.8244934,326.674375,214.6420186,217.274252
2021/7/10,18:00:00,24.46514282,0.886905791,162.5672913,208.5196875,196.1791193,143.1326106
2021/7/10,19:00:00,23.45821533,0.504681032,155.3545227,81.66111111,105.2421511,65.75358644
2021/7/10,20:00:00,22.77214966,1.017198481,108.6225586,5.498020833,1.347308582,5.410445775
2021/7/10,21:00:00,22.9343811,0.960988184,57.0101738,0,0,0
2021/7/10,22:00:00,21.98317871,0.993919019,27.1309166,0,0,0
2021/7/10,23:00:00,21.3928772,1.007413464,357.8283997,0,0,0
2021/7/11,0:00:00,21.06487427,1.1312924,352.9917603,0,0,0
2021/7/11,1:00:00,20.32521973,1.300520897,28.40958977,0,0,0
2021/7/11,2:00:00,20.47026978,1.332879632,42.87636185,0,0,0
2021/7/11,3:00:00,20.21300659,1.112984815,49.86477661,0,0,0
2021/7/11,4:00:00,19.31682739,0.78395066,50.45891571,0,0,0
2021/7/11,5:00:00,20.24801025,0.582436234,118.1440201,2.307048611,0.23720989,2.291629968
2021/7/11,6:00:00,20.15941772,0.967070918,99.31811523,25.76722222,4.731172388,24.99813606
2021/7/11,7:00:00,20.46099243,1.235259638,47.23887253,45.73680556,3.311653122,44.59468682
2021/7/11,8:00:00,20.83547363,2.199027341,44.46175003,62.11097222,2.680773944,60.71549924
2021/7/11,9:00:00,21.4421936,2.561522428,37.94936752,114.8438889,5.409054611,111.1787403
2021/7/11,10:00:00,22.41982422,2.271456453,26.60278702,99.56333333,2.878143851,97.24551879
2021/7/11,11:00:00,22.84649048,2.93558504,13.20220661,184.6251042,8.012627278,177.453749
2021/7/11,12:00:00,23.83696899,2.619353906,13.0540266,271.0950694,15.64300783,256.3819501
2021/7/11,13:00:00,23.98775635,2.618465937,22.42594337,250.3314931,13.38679877,237.7631836
2021/7/11,14:00:00,24.29506836,2.108628626,22.8618679,211.1113889,10.59398192,201.6824182
2021/7/11,15:00:00,24.53161011,2.182101134,46.81060791,246.2716667,17.96065391,231.9498362
2021/7/11,16:00:00,24.73815308,2.628813309,55.91395187,322.9291319,56.32480839,285.3447471
2021/7/11,17:00:00,25.0526062,2.365321087,57.89319611,259.7994444,78.60121809,219.8279154
2021/7/11,18:00:00,24.19643555,3.209891377,74.27949524,127.1432292,27.61781134,117.9744635
2021/7/11,19:00:00,22.94365845,3.082835818,73.55789948,42.57583333,15.23795578,40.29523124
2021/7/11,20:00:00,22.41124878,2.638290831,84.58805084,3.895034722,0.676148313,3.851085082
2021/7/11,21:00:00,21.83809814,2.456799751,93.88734436,0,0,0
2021/7/11,22:00:00,21.29711304,2.358866671,84.89680481,0,0,0
2021/7/11,23:00:00,20.99840698,2.278049506,83.60002136,0,0,0
2021/7/12,0:00:00,20.79900513,1.851396114,77.74021149,0,0,0
2021/7/12,1:00:00,20.95910034,1.42555174,58.14122009,0,0,0
2021/7/12,2:00:00,20.70968018,1.169088934,33.07488632,0,0,0
2021/7/12,3:00:00,20.5324646,0.964207026,18.43988037,0,0,0
2021/7/12,4:00:00,20.64107666,1.052549364,340.9191284,0,0,0
2021/7/12,5:00:00,21.17635498,0.798777197,269.6118164,1.093611111,0.05329737,1.090146782
2021/7/12,6:00:00,21.46221313,0.478399398,220.489151,16.10451389,1.883654985,15.8012284
2021/7/12,7:00:00,21.73092041,0.433789415,209.4923706,60.82260417,5.902857263,58.79492386
2021/7/12,8:00:00,22.17614136,0.606892318,280.2156982,99.32361111,6.886404971,95.74716149
2021/7/12,9:00:00,23.0380188,1.07789335,307.3115234,203.7707292,17.08015993,192.2151665
2021/7/12,10:00:00,25.38347778,1.18095871,286.067688,408.2455556,75.68066445,347.3684797
2021/7/12,11:00:00,26.96642456,0.911815108,275.0708313,654.5621528,337.8216364,352.4913587
2021/7/12,12:00:00,28.40786133,0.740785422,301.4076538,690.5613889,341.9640307,369.1953
2021/7/12,13:00:00,27.60460815,0.834789911,332.7992249,614.8327083,232.6118595,396.627214
2021/7/12,14:00:00,27.52599487,0.668209496,27.5971756,628.9297917,302.0782328,360.3243292
2021/7/12,15:00:00,26.13027344,1.019502122,63.48122025,573.3654861,320.047285,318.4571455
2021/7/12,16:00:00,24.78603516,2.070965657,91.53585815,414.7472917,192.4515654,286.5315984
2021/7/12,17:00:00,24.33294067,2.553148999,74.47698975,339.0785764,249.2381472,212.6338847
2021/7/12,18:00:00,23.51323853,2.632176531,79.88951874,77.8559375,10.44174105,74.40385211
2021/7/12,19:00:00,22.85363159,2.556749069,72.22329712,21.00326389,3.786516738,20.44246123
2021/7/12,20:00:00,22.64281616,2.812622924,77.05000305,0.928819444,0.038445237,0.926320504
2021/7/12,21:00:00,22.60991821,2.777797738,81.99307251,0,0,0
2021/7/12,22:00:00,22.23259888,2.892116319,76.12619781,0,0,0
2021/7/12,23:00:00,22.39910278,3.167959997,67.13373566,0,0,0
2021/7/13,0:00:00,22.03106079,2.731709182,55.57171631,0,0,0
2021/7/13,1:00:00,21.56368408,2.568543686,47.48643494,0,0,0
2021/7/13,2:00:00,21.13704834,3.370353852,72.88542938,0,0,0
2021/7/13,3:00:00,20.58175049,3.85131516,77.86460114,0,0,0
2021/7/13,4:00:00,20.02648315,3.860024096,71.98158264,0,0,0
2021/7/13,5:00:00,20.35808716,2.19713648,68.09709167,0.823958333,0.03025149,0.821991986
2021/7/13,6:00:00,20.20012817,1.803652902,60.73651505,18.77111111,2.611189043,18.35492208
2021/7/13,7:00:00,19.97503052,1.850630902,92.77642822,59.66909722,5.728349024,57.7095953
2021/7/13,8:00:00,20.11724243,1.888258428,64.98197937,102.4396528,7.36017946,98.62641584
2021/7/13,9:00:00,20.24801025,1.770222805,63.546772,149.9292361,9.275779298,143.6639195
2021/7/13,10:00:00,20.79329834,2.0783919,68.09158325,116.4768056,3.956876157,113.2977569
2021/7/13,11:00:00,21.0369812,2.653495383,75.92332458,175.5316667,7.269187447,169.0381509
2021/7/13,12:00:00,21.78450928,2.883176884,71.12638092,206.3624306,9.094006784,197.8237697
2021/7/13,13:00:00,22.29619751,2.617347527,57.83766937,217.4483333,10.13399639,207.9504256
2021/7/13,14:00:00,23.11446533,2.603568866,47.92681503,286.0160938,19.51719118,268.6788274
2021/7/13,15:00:00,23.25383911,2.876801798,40.32485199,151.4123611,6.820454546,145.9867397
2021/7/13,16:00:00,23.41463623,2.945140463,42.13111877,100.5520486,4.302828506,97.6901817
2021/7/13,17:00:00,23.44820557,2.537171599,57.84628296,77.84097222,4.454373112,75.58682104
2021/7/13,18:00:00,23.06514893,2.589017345,65.5920105,36.41868056,2.304693107,35.66008158
2021/7/13,19:00:00,22.49343262,2.434692203,79.10752106,17.13819444,2.57748895,16.7606701
2021/7/13,20:00:00,21.87026367,2.48591373,71.311203,1.558020833,0.108164013,1.550990172
2021/7/13,21:00:00,21.67873535,2.428870646,74.22150421,0,0,0
2021/7/13,22:00:00,21.0055481,2.897981296,82.80448914,0,0,0
2021/7/13,23:00:00,20.44954834,2.466025622,74.15502167,0,0,0
2021/7/14,0:00:00,20.3366333,2.721316634,57.99566269,0,0,0
2021/7/14,1:00:00,20.14083252,3.098431188,51.94432068,0,0,0
2021/7/14,2:00:00,20.21444092,0.938046388,48.2747345,0,0,0
2021/7/14,3:00:00,20.22228394,0.775198194,68.83688354,0,0,0
2021/7/14,4:00:00,20.35094604,1.24179529,58.47093201,0,0,0
2021/7/14,5:00:00,20.38738403,0.565486892,152.0906219,1.018715278,0.046237455,1.015709843
2021/7/14,6:00:00,20.3673645,0.324511765,168.2669067,27.81961806,5.858746155,26.89574777
2021/7/14,7:00:00,20.74541626,0.18076028,282.0026855,81.00194444,10.64880355,77.37531362
2021/7/14,8:00:00,21.23424683,1.033514203,325.5871887,147.1128125,15.25525121,139.2293378
2021/7/14,9:00:00,22.72713623,1.586615947,321.4586182,327.6930556,57.83428424,288.6956597
2021/7/14,10:00:00,25.59642944,1.98841369,298.7926941,451.8700694,127.4655121,349.5911399
2021/7/14,11:00:00,27.08791504,2.16106348,289.7817993,672.9288194,370.9824847,341.8757157
2021/7/14,12:00:00,28.76519165,2.283843573,306.5548401,792.1171528,521.525679,302.8968275
2021/7/14,13:00:00,29.3333374,2.749796014,312.9563904,767.7281944,478.4313169,319.7472486
2021/7/14,14:00:00,29.11751709,3.366633431,303.6976013,709.2575694,443.4418545,315.757222
2021/7/14,15:00:00,27.14721069,3.31100481,297.0439453,614.3982639,401.1690799,295.6833948
2021/7/14,16:00:00,27.75966797,2.85774642,291.0159302,505.1422917,381.4042966,251.9094959
2021/7/14,17:00:00,28.56295166,1.052695135,309.9826965,429.3986806,532.9422473,160.4110748
2021/7/14,18:00:00,26.74987183,1.420660403,294.1051331,165.4794444,73.51960004,141.3917448
2021/7/14,19:00:00,25.35131226,1.154934567,297.2115479,46.33604167,19.28653609,43.54411798
2021/7/14,20:00:00,24.20717773,1.431871307,331.9049988,3.670347222,0.600209108,3.63133363
2021/7/14,21:00:00,23.60186157,1.768058305,309.7233582,0,0,0
2021/7/14,22:00:00,22.56633911,1.789701003,288.1385498,0,0,0
2021/7/14,23:00:00,21.99889526,1.788754008,268.5769043,0,0,0
2021/7/15,0:00:00,21.34642944,1.584277346,256.87146,0,0,0
2021/7/15,1:00:00,20.71682129,1.65034172,250.0167847,0,0,0
2021/7/15,2:00:00,20.24373779,1.417923936,242.3920288,0,0,0
2021/7/15,3:00:00,20.29589233,1.602105045,230.8994904,0,0,0
2021/7/15,4:00:00,19.73775635,1.43580429,222.5038757,0,0,0
2021/7/15,5:00:00,20.49028931,1.332850879,207.934494,2.157256944,0.207319303,2.14378119
2021/7/15,6:00:00,21.36074219,0.736611967,224.3479614,66.26069444,33.99093622,60.96077952
2021/7/15,7:00:00,23.13018188,0.29806522,207.8068848,209.2837153,186.2339096,146.1510843
2021/7/15,8:00:00,24.72600708,0.192552733,156.6292725,346.4342361,254.0137407,215.5175246
2021/7/15,9:00:00,26.00020752,0.02963142,2.144753695,576.8710417,544.2560073,210.5389831
2021/7/15,10:00:00,28.25563965,0.571101148,330.7330322,732.1784028,652.2129844,209.5364596
2021/7/15,11:00:00,29.19539795,1.56277836,298.6615906,792.5216667,604.1952898,253.9432283
2021/7/15,12:00:00,29.60061035,1.903326876,308.5447998,753.3165278,450.9904528,330.6775341
2021/7/15,13:00:00,30.23305664,2.234282378,314.8805542,778.0500694,498.9285731,311.3368479
2021/7/15,14:00:00,30.66970215,2.467309753,315.0346375,670.3220833,374.1837834,338.6450113
2021/7/15,15:00:00,30.76690063,2.599728919,320.8828125,501.6966667,203.9330193,339.8986289
2021/7/15,16:00:00,29.6163269,2.758151249,327.1600647,537.4861458,463.0982027,230.5773028
2021/7/15,17:00:00,29.44838867,2.923082013,294.6717224,390.7328472,405.7801986,186.4915825
2021/7/15,18:00:00,28.85952148,1.83577611,342.9182739,237.2531424,331.1269542,129.2885919
2021/7/15,19:00:00,27.45238647,2.187848847,344.6811218,96.80684028,260.4861939,59.56335344
2021/7/15,20:00:00,26.35540161,2.352434389,342.7166443,5.1684375,1.190020731,5.091086152
2021/7/15,21:00:00,25.7472168,2.753830788,337.4114075,0,0,0
2021/7/15,22:00:00,24.73815308,2.863644073,326.9166565,0,0,0
2021/7/15,23:00:00,24.24575195,3.025805238,313.4543762,0,0,0
2021/7/16,0:00:00,23.95131836,3.115104927,312.4125671,0,0,0
2021/7/16,1:00:00,23.66402588,3.078594684,312.7099609,0,0,0
2021/7/16,2:00:00,23.60616455,2.861302442,308.4085083,0,0,0
2021/7/16,3:00:00,23.1552063,2.643138005,298.0298462,0,0,0
2021/7/16,4:00:00,22.66637573,2.559304586,290.0084534,0,0,0
2021/7/16,5:00:00,23.06087646,2.362547974,272.5412903,2.052395833,0.187629736,2.0401999
2021/7/16,6:00:00,23.64403687,2.095774791,272.4525146,75.90840278,63.12267744,66.1825193
2021/7/16,7:00:00,25.23269043,1.48759477,263.5713806,230.7963542,269.815404,139.7715618
2021/7/16,8:00:00,26.71486816,1.581433591,269.5870972,414.4926389,455.2961559,180.4917008
2021/7/16,9:00:00,27.99193726,1.579307487,282.0266113,602.4734722,618.8732536,186.698507
2021/7/16,10:00:00,30.15731201,1.962532454,302.9265137,746.2305556,689.9337757,194.1330196
2021/7/16,11:00:00,31.04274902,2.611098011,298.504364,845.5691667,725.2459666,199.8240451
2021/7/16,12:00:00,31.65307007,3.248092861,293.1531067,900.6091667,751.1870052,197.370914
2021/7/16,13:00:00,31.32647095,3.532904677,292.5203857,699.475,362.2601755,360.9561784
2021/7/16,14:00:00,32.00826416,3.588270982,290.7623901,774.3947222,576.6973953,263.7990648
2021/7/16,15:00:00,31.37008057,3.498340811,287.0351257,617.8288889,411.3504461,291.9319443
2021/7/16,16:00:00,30.17946777,2.802183111,278.8897705,441.7579167,248.2890881,277.525651
2021/7/16,17:00:00,28.23562012,2.50182414,231.1863251,342.2545139,266.8919453,208.3075139
2021/7/16,18:00:00,27.82470093,2.090307724,211.233551,196.7446875,173.7128566,140.3921699
2021/7/16,19:00:00,26.71056519,2.139720699,207.4102936,82.93447917,152.9639005,61.34822171
2021/7/16,20:00:00,25.56356201,2.059942048,187.4198914,4.269583333,0.811989492,4.216804016
2021/7/16,21:00:00,25.20910034,1.656222776,168.0295868,0,0,0
2021/7/16,22:00:00,24.39083252,1.411970224,165.8028259,0,0,0
2021/7/16,23:00:00,24.04137573,1.351582468,173.1032257,0,0,0
2021/7/17,0:00:00,23.54540405,0.713627559,205.3518372,0,0,0
2021/7/17,1:00:00,23.29885254,0.616737797,226.7219238,0,0,0
2021/7/17,2:00:00,23.21022949,0.833684758,211.6002045,0,0,0
2021/7/17,3:00:00,22.37767944,1.091681448,193.9667206,0,0,0
2021/7/17,4:00:00,21.80022583,1.275214442,189.236618,0,0,0
2021/7/17,5:00:00,22.42839966,2.056924461,166.7992554,1.528055556,0.103991269,1.521296123
2021/7/17,6:00:00,23.11446533,2.011163684,157.8305969,69.04715278,38.74468093,63.15160084
2021/7/17,7:00:00,24.68239746,1.46553485,135.6197052,225.4631424,253.2304427,140.4647277
2021/7/17,8:00:00,25.85228882,1.388903038,97.72647858,409.6987153,443.4443688,182.4537962
2021/7/17,9:00:00,27.3130127,1.596847135,55.44997787,570.5940278,532.9529663,213.2442324
2021/7/17,10:00:00,29.0203186,2.105046656,29.85262489,634.0832639,433.6002917,287.6150073
2021/7/17,11:00:00,30.17803345,2.564813714,15.15339184,843.0373611,721.509519,201.3868637
2021/7/17,12:00:00,31.31505737,2.781126247,4.41312933,874.4823611,695.0338959,224.5157448
2021/7/17,13:00:00,31.78670654,3.13562518,358.4038086,866.2727778,680.6278845,230.9406223
2021/7/17,14:00:00,29.15682373,2.941893969,355.3073425,754.8295833,537.6581583,279.3736723
2021/7/17,15:00:00,27.47380981,2.549618659,344.3804016,575.3279861,330.3576998,313.9874323
2021/7/17,16:00:00,27.29085693,2.20254294,1.98741281,367.0479861,120.1803337,287.7136786
2021/7/17,17:00:00,24.690271,2.655398663,17.05784416,247.7997222,65.18228934,215.1848354
2021/7/17,18:00:00,24.23574219,1.302396697,325.8513794,107.4432986,20.86189332,100.7115352
2021/7/17,19:00:00,23.53112183,1.426074069,221.1096039,19.98458333,3.878993272,19.44466601
2021/7/17,20:00:00,23.19307861,0.93848301,131.2648468,2.022430556,0.182165372,2.010589806
2021/7/17,21:00:00,22.64425049,0.730274566,27.07239342,0,0,0
2021/7/17,22:00:00,22.07750854,1.879920737,339.4920959,0,0,0
2021/7/17,23:00:00,21.9145752,2.042379756,334.8512573,0,0,0
2021/7/18,0:00:00,21.26210938,2.09036697,350.8918152,0,0,0
2021/7/18,1:00:00,21.34786377,2.833690742,351.2926636,0,0,0
2021/7/18,2:00:00,21.27495728,3.230113361,333.274353,0,0,0
2021/7/18,3:00:00,21.45934448,3.406057746,330.3535156,0,0,0
2021/7/18,4:00:00,21.58297119,3.444215957,318.4784241,0,0,0
2021/7/18,5:00:00,21.27782593,1.652269138,310.4956055,0.644166667,0.018477789,0.64296561
2021/7/18,6:00:00,21.7552124,1.265216282,307.4599609,21.58753472,3.887574641,21.00370993
2021/7/18,7:00:00,22.38338623,1.547112932,309.6275635,102.2748611,17.65299376,96.38075166
2021/7/18,8:00:00,23.02727661,1.635644284,323.9314575,233.8075174,39.4034174,213.676509
2021/7/18,9:00:00,23.92272339,1.502067611,335.6286011,343.4979514,80.43408971,289.6764805
2021/7/18,10:00:00,25.36132202,1.876967273,325.8008118,559.01375,292.2587388,325.8406653
2021/7/18,11:00:00,26.22747192,2.894718761,315.4003906,778.4245833,579.6819544,263.5481278
2021/7/18,12:00:00,26.76275024,3.25925021,312.7215576,704.0142361,369.9211515,358.4705464
2021/7/18,13:00:00,27.07076416,3.292965814,308.6607056,804.7161111,554.8621038,287.367777
2021/7/18,14:00:00,26.62053833,3.561646523,301.6676941,667.4607639,373.0909891,337.9500422
2021/7/18,15:00:00,25.95519409,3.875809479,290.0078125,576.6163542,334.3051612,312.5636619
2021/7/18,16:00:00,25.07116089,3.78863103,272.2954712,397.4593056,170.0462602,285.4424586
2021/7/18,17:00:00,24.44371948,3.490479919,257.4398193,253.7321701,76.41724291,215.6159605
2021/7/18,18:00:00,23.61687622,3.172420048,255.4464111,149.2401042,41.65778581,135.8722149
2021/7/18,19:00:00,22.79430542,3.04072247,251.8491211,66.85993056,58.75774509,58.79909522
2021/7/18,20:00:00,22.05822144,2.85654695,249.7547913,3.655347222,0.594991538,3.616672772
2021/7/18,21:00:00,21.61013184,2.637771296,248.2771606,0,0,0
2021/7/18,22:00:00,21.25496826,2.811733023,246.8475952,0,0,0
2021/7/18,23:00:00,21.34786377,2.767670539,240.1198273,0,0,0
2021/7/19,0:00:00,21.21422729,2.592614593,236.870636,0,0,0
2021/7/19,1:00:00,21.04128418,2.524746008,235.2557373,0,0,0
2021/7/19,2:00:00,20.96767578,2.781921216,235.3125305,0,0,0
2021/7/19,3:00:00,20.80257568,3.050799158,236.2405701,0,0,0
2021/7/19,4:00:00,20.49599609,3.175515281,235.6354828,0,0,0
2021/7/19,5:00:00,19.86638794,2.628120405,215.83284,0.883888889,0.034784004,0.881627929
